region,district,township,loss,treecover2000,percentloss,year
Yangon,Yangon-N,Htantabin,0,3599,0,2015
Yangon,Yangon-S,Insein,20,11756,0.001701259,2015
Yangon,Yangon-S,Kawkhmu,166,185181,8.9642e-4,2015
Ayeyarwady,Pharpon,Dedaye,0,13432,0,2015
Yangon,Yangon-S,Kungyangon,33,64359,5.12749e-4,2015
Yangon,Yangon-S,Kyauktan,11,3667,0.002999727,2015
Yangon,Yangon-S,Thongwa,0,2050,0,2015
Bago,Pegu,Thanatpin,0,9451,0,2015
Mon,Thaton,Bilin,18289,1877036,0.009743553,2015
Mon,Thaton,Paung,1535,240921,0.006371383,2015
Mon,Mawlamyine,Chaungzon,1206,57547,0.020956783,2015
Mon,Mawlamyine,Moulmein,151,15320,0.009856397,2015
Mon,Mawlamyine,Mudon,5710,257485,0.022176049,2015
Mon,Mawlamyine,Kyaikmaraw,4346,556959,0.007803088,2015
Kayin,Kawkareik,Pa-An,21894,1419591,0.015422752,2015
Mon,Thaton,Thaton,4988,631416,0.007899705,2015
Kayin,Kawkareik,Hlaingbwe,44565,4235041,0.010522921,2015
Mon,Thaton,Kyaikto,11094,871958,0.01272309,2015
Bago,Pegu,Shwegyin,23884,2804952,0.008514941,2015
Kayin,Kawkareik,Papun,129717,8723762,0.014869388,2015
Bago,Pegu,Nyaungiebin,10,21410,4.67071e-4,2015
Bago,Pegu,Waw,2,16993,1.17696e-4,2015
Bago,Taungoo,Pyu,5042,1819751,0.002770709,2015
Bago,Taungoo,Kyaukki,18542,2323858,0.007978973,2015
Bago,Taungoo,Oktwin,6095,1286045,0.004739336,2015
Bago,Taungoo,Tantabin,28,143523,1.95091e-4,2015
Kayin,Kawkareik,Thandaung,33837,4749629,0.007124135,2015
Kayah,Bawlake,Pasawng,14266,4227571,0.003374515,2015
Kayah,Bawlake,Bawlakhe,16620,2291745,0.007252116,2015
Kayah,Loikaw,Hsataw,11175,2785146,0.004012357,2015
Kayah,Loikaw,Loi-Kaw,6923,753318,0.00919001,2015
Kayah,Loikaw,Dimawhso,3883,628872,0.006174547,2015
Kayah,Loikaw,Phruhso,48113,1775508,0.02709816,2015
Shan,Taunggye,Pekhon,42767,1490498,0.028693095,2015
Bago,Taungoo,Thoungoo,8815,1777331,0.004959684,2015
Bago,Taungoo,Yedashe,17876,2479131,0.007210591,2015
Mandalay,Yamethin,Pyinmana,18781,1787922,0.010504373,2015
Mandalay,Yamethin,Lewe,3720,1354456,0.00274649,2015
Magway,Thayetmyo,Myayde (Aunglan),1888,732273,0.002578273,2015
Bago,Pyay,Paukkaung,3829,992210,0.003859062,2015
Bago,Pyay,Thegon,627,207321,0.003024296,2015
Bago,Thayarwady,Nattalin,1354,810129,0.001671339,2015
Bago,Thayarwady,Okpo,717,695350,0.001031135,2015
Bago,Thayarwady,Gyobingauk,706,413210,0.001708574,2015
Bago,Pyay,Paungde,0,4309,0,2015
Bago,Pyay,Prome,10,16598,6.02482e-4,2015
Bago,Thayarwady,Zigon,0,10018,0,2015
Magway,Magwe Minbu,Taungdwingyi,299,311124,9.61032e-4,2015
Magway,Magwe Minbu,Myothit,4,154590,2.58749e-5,2015
Naypyitaw,Naypyitaw,Pyinmana,244,2581,0.094537001,2015
Mandalay,Yamethin,Tatkon,1578,1412850,0.001116891,2015
Shan,Taunggye,Pinlaung,32617,2745409,0.011880561,2015
Mandalay,Yamethin,Yamethin,3782,938041,0.004031807,2015
Magway,Magwe Minbu,Natmauk,0,2017,0,2015
Mandalay,Meiktila,Pyawbwe,489,530877,9.21117e-4,2015
Mandalay,Meiktila,Thazi,4020,774816,0.005188329,2015
Shan,Taunggye,Ye-Ngan,3909,3292535,0.001187231,2015
Mandalay,Meiktila,Wudwin,24,68050,3.52682e-4,2015
Mandalay,Meiktila,Meiktila,41,268,0.152985075,2015
Mandalay,Myingyan,Mahlaing,0,2501,0,2015
Mandalay,Myingyan,Taungtha,29,1322,0.02193646,2015
Mandalay,Myingyan,Myingyan,6,766,0.007832898,2015
Mandalay,Myingyan,Natogyi,21,1521,0.013806706,2015
Sagaing,Sagaing,Ngazun,1,727,0.001375516,2015
Sagaing,Sagaing,Myaung,0,257,0,2015
Sagaing,Monywa,Chaung-U,0,1076,0,2015
Sagaing,Sagaing,Myinmu,0,79,0,2015
Sagaing,Monywa,Ayadaw,95,384,0.247395833,2015
Sagaing,Shwebo,Tabayin,123,18864,0.006520356,2015
Sagaing,Shwebo,Wetlet,156,1306,0.119448698,2015
Sagaing,Shwebo,Shwebo,131,2448,0.053513072,2015
Sagaing,Sagaing,Sagaing,17,2838,0.005990134,2015
Mandalay,Kyaukse,Tada-U,63,1418,0.044428773,2015
Mandalay,Kyaukse,Singaing,252,35339,0.007130932,2015
Mandalay,Mandalay,Amarapura,92,1298,0.070878274,2015
Mandalay,Mandalay,Mandalay,11,759,0.014492754,2015
Mandalay,Pyin-Oo-Lwin,Madaya,1131,517533,0.002185368,2015
Mandalay,Pyin-Oo-Lwin,Singu,2489,1059228,0.002349825,2015
Mandalay,Mandalay,Patheingyi,3136,469015,0.006686353,2015
Shan,Kyaukme,Nawnghkio,15870,2475471,0.006410901,2015
Mandalay,Mandalay,Maymyo,5614,919092,0.006108202,2015
Mandalay,Kyaukse,Kyaukse,1973,1366996,0.001443311,2015
Mandalay,Kyaukse,Myitha,206,115120,0.001789437,2015
Shan,Taunggye,Lawksawk,25923,4144348,0.006255025,2015
Shan,Taunggye,Pindaya,91,71922,0.00126526,2015
Shan,Taunggye,Kalaw,1047,585632,0.001787812,2015
Shan,Taunggye,Taunggyi,1127,406002,0.002775848,2015
Shan,Loilen,Mong Kung,51039,6101647,0.008364791,2015
Shan,Kyaukme,Kyaukme,39470,4615178,0.008552216,2015
Shan,Kyaukme,Hsipaw,55758,4373379,0.01274941,2015
Shan,Loilen,Lai-Hka,24770,2042627,0.012126541,2015
Shan,Loilen,Loi Lem,5658,897848,0.006301735,2015
Shan,Loilen,Namsang,41222,2705811,0.015234619,2015
Shan,Taunggye,Ho-Pong,863,634928,0.001359209,2015
Shan,Loilen,Mong Nai,29361,4093616,0.007172387,2015
Shan,Loilen,Mawkmai,12729,2628229,0.004843185,2015
Shan,Loilen,Langkho,5886,2378539,0.002474628,2015
Shan,Taunggye,Hsi Hseng,2788,710602,0.003923434,2015
Shan,Taunggye,Yawunghwe,1523,568544,0.002678772,2015
Shan,Loilen,Mong Pan,14628,6854533,0.002134062,2015
Shan,Mongsat,Mong Tung,19397,6347206,0.00305599,2015
Shan,Mongsat,Mong Hsat,53029,6353579,0.008346319,2015
Shan,Mongsat,Mong Ping,91691,8145835,0.011256182,2015
Shan,Loilen,Ke-Hsi,32265,2571263,0.012548308,2015
Shan,Loilen,Kunhing,61768,3172299,0.019471052,2015
Shan,Loilen,Mong Hsu,42555,1996640,0.021313306,2015
Shan,Lasho,Mong Yai,40073,2277063,0.017598547,2015
Shan,Lasho,Tangyan,67815,4429685,0.015309215,2015
Shan,Lasho,Pang-Yang,174242,5663100,0.030767954,2015
Shan,Lasho,Man Hpang,85318,1782909,0.047853256,2015
Shan,Lasho,Nampan,84985,1788168,0.047526295,2015
Shan,Kengtung,Mong Yang,38414,2588352,0.014841104,2015
Shan,Kengtung,Mongkhak,33507,2929887,0.011436277,2015
Shan,Kengtung,Keng Tung,74229,5831836,0.012728239,2015
Shan,Mongphat,Mong Hpayak,11094,2657113,0.004175208,2015
Shan,Tarchilaik,Tachilek,43124,3984122,0.010823966,2015
Shan,Mongphat,Mong Yawng,166111,5853840,0.028376416,2015
Kayin,Myawady,Myawadi,30353,3497212,0.008679199,2015
Kayin,Hpa-an,Kawkareik,3238,1317362,0.002457942,2015
Kayin,Hpa-an,Kya-In Seikkyi,89823,9289338,0.009669473,2015
Tanintharyi,Dawei,Tavoy,41067,8466131,0.00485074,2015
Tanintharyi,Mergui,Tenasserim,134579,14972035,0.008988691,2015
Tanintharyi,Dawei,Thayetchaung,14994,2491164,0.006018873,2015
Tanintharyi,Mergui,Palaw,24551,2491285,0.009854754,2015
Tanintharyi,Dawei,Launglon,2175,690083,0.003151795,2015
Tanintharyi,Dawei,Yebyu,30055,4667205,0.006439614,2015
Mon,Mawlamyine,Ye,21829,2863754,0.007622512,2015
Mon,Mawlamyine,Thanbyuzayat,10273,743340,0.013820055,2015
Ayeyarwady,Pharpon,Pyapon,0,19392,0,2015
Ayeyarwady,Pharpon,Bogale,0,239126,0,2015
Tanintharyi,Mergui,Mergui,42998,5595532,0.007684345,2015
Tanintharyi,Kawthoung,Bokpyin,127413,7611073,0.016740478,2015
Kachin,Putao,Nogmung,2409,7756426,3.10581e-4,2015
Kachin,Putao,Khawbude,9712,7109674,0.001366026,2015
Kachin,Putao,Machanbaw,2087,3996522,5.22204e-4,2015
Kachin,Myitkyina,Hsawlaw,12054,4348848,0.002771769,2015
Kachin,Myitkyina,Chipwi,27192,4093071,0.006643423,2015
Kachin,Putao,Sumpranbum,22027,9405444,0.002341942,2015
Kachin,Myitkyina,Njangyang,33485,6553019,0.005109859,2015
Kachin,Myitkyina,Waingmaw,60915,5889827,0.010342409,2015
Shan,Lasho,Pangwaum,60316,1237355,0.048745914,2015
Shan,Lasho,Mong Mao,70402,2145238,0.032817804,2015
Shan,Kunlong,Kunlong,1903,526927,0.003611506,2015
Shan,Lauking,Kong-Kyan,2593,862135,0.00300765,2015
Shan,Muse,Kutkai,41001,4135283,0.00991492,2015
Shan,Kunlong,Ho-Pang,26802,1408480,0.019029024,2015
Shan,Lasho,Hsenwi,50750,2017367,0.025156553,2015
Shan,Lasho,Lashio,70481,4333525,0.016264127,2015
Shan,Muse,Mu-Se,15646,1932545,0.00809606,2015
Shan,Muse,Namhkan,31698,1990221,0.015926874,2015
Kachin,Myitkyina,Myitkyina,42111,7837796,0.005372811,2015
Kachin,Bhamo,Momauk,15660,3029632,0.005168945,2015
Kachin,Myitkyina,Mogaung,6438,2400590,0.002681841,2015
Kachin,Myitkyina,Kamaing,22746,8254148,0.002755705,2015
Kachin,Myitkyina,Mohnyin,14524,7991544,0.001817421,2015
Kachin,Bhamo,Shwegu,16423,3620744,0.004535808,2015
Kachin,Bhamo,Bhamo,26283,2625746,0.010009727,2015
Sagaing,Katha,Katha,15616,2009361,0.007771625,2015
Shan,Kyaukme,Mabein,7275,5886379,0.001235904,2015
Kachin,Bhamo,Mansi,19248,3763269,0.005114702,2015
Shan,Kyaukme,Mong Mit,13459,3552712,0.003788374,2015
Shan,Kyaukme,Namtu,86585,5250164,0.016491866,2015
Shan,Kyaukme,Namhsan,7071,1216058,0.00581469,2015
Mandalay,Pyin-Oo-Lwin,Mogok,5875,1428007,0.004114125,2015
Sagaing,Katha,Tigyaing,5786,1927501,0.003001814,2015
Sagaing,Katha,Indaw,4118,1581718,0.002603498,2015
Sagaing,Katha,Kawlin,7893,1333939,0.005917062,2015
Sagaing,Katha,Wuntho,7037,951653,0.007394502,2015
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,10537,2255202,0.004672309,2015
Sagaing,Shwebo,Kanbalu,4615,1267477,0.003641092,2015
Sagaing,Shwebo,Tantabin,2,38373,5.212e-5,2015
Sagaing,Shwebo,Khin-U,16,15988,0.001000751,2015
Sagaing,Shwebo,Kyunhla,3929,2033078,0.001932538,2015
Sagaing,Shwebo,Taze,2222,601324,0.003695179,2015
Sagaing,Shwebo,Ye-U,6596,469719,0.014042438,2015
Sagaing,Katha,Pinlebu,13047,3995772,0.003265201,2015
Sagaing,Mawleik,Phaungbyin,9472,4061903,0.002331912,2015
Sagaing,Katha,Banmauk,11777,4469873,0.00263475,2015
Sagaing,Hkamti,Homalin,58815,13876705,0.004238398,2015
Sagaing,Hkamti,Khamti,35094,11956278,0.002935194,2015
Sagaing,Hkamti,Lashe,11314,3399951,0.003327695,2015
Sagaing,Hkamti,Lahe,124989,5607799,0.022288424,2015
Sagaing,Hkamti,Nanyun,49766,9464441,0.005258208,2015
Kachin,Myitkyina,Tanai,36394,17326417,0.002100492,2015
Kachin,Putao,Putao,4034,6765107,5.96295e-4,2015
Sagaing,Tamu,Tamu,7998,1883723,0.004245847,2015
Sagaing,Mawleik,Mawlaik,9906,5103451,0.00194104,2015
Sagaing,Kalemyo,Kalewa,2848,2672961,0.001065485,2015
Chin,Palam,Falam,20601,2151216,0.009576444,2015
Chin,Palam,Tiddim,48927,3233127,0.015133028,2015
Chin,Palam,Tonzang,65470,4638234,0.014115286,2015
Tanintharyi,Kawthoung,Kawthaung,37602,3140789,0.011972151,2016
Ayeyarwady,Bassein,Ngaputaw,13884,2258207,0.006148241,2016
Ayeyarwady,Myoungmya,Labutta,775,78864,0.009827044,2016
Ayeyarwady,Myoungmya,Myaungmya,3650,225412,0.016192572,2016
Ayeyarwady,Myoungmya,Wakema,3,17986,1.66796e-4,2016
Rakhine,Maungtaw,Maungdaw,19983,1296413,0.015414069,2016
Rakhine,Buthidaung,Buthidaung,33460,2160957,0.015483881,2016
Rakhine,Buthidaung,Ponnagyun & Rathedaung,6156,1031589,0.005967493,2016
Rakhine,Buthidaung,Sittwe (Akyab),18,2179,0.00826067,2016
Rakhine,Sittwe,Pauktaw,353,199933,0.001765591,2016
Rakhine,Sittwe,Myebon,3215,1624717,0.001978806,2016
Rakhine,Kyaunkpyu,Kyaukpyu,2590,587306,0.004409967,2016
Rakhine,Kyaunkpyu,An,96860,8382837,0.011554561,2016
Rakhine,Sittwe,Minbya,15380,3658938,0.004203405,2016
Rakhine,Sittwe,Mrauk-Oo,2303,603619,0.003815321,2016
Chin,Mindat,Paletwa,272881,12225679,0.022320314,2016
Chin,Mindat,Kanpetlet,30734,2850034,0.010783731,2016
Rakhine,Sittwe,Kyauktaw,4415,1475443,0.002992322,2016
Chin,Mindat,Matupi,61830,6387534,0.009679792,2016
Chin,Palam,Thlangtlang,87738,4675850,0.018764075,2016
Chin,Palam,Haka,54915,4694623,0.011697425,2016
Chin,Mindat,Mindat,94954,4717849,0.020126545,2016
Magway,Pakokku,Saw,3892,1787752,0.002177036,2016
Magway,Pakokku,Seikpyu,39,225644,1.72839e-4,2016
Magway,Pakokku,Pauk,460,569137,8.08241e-4,2016
Magway,Pakokku,Htilin,756,930198,8.1273e-4,2016
Magway,Pakokku,Gangaw,1777,1661654,0.001069416,2016
Sagaing,Kalemyo,Kale,8945,2412434,0.003707873,2016
Sagaing,Kalemyo,Mingin,2786,3471362,8.02567e-4,2016
Sagaing,Monywa,Kani,1315,2650588,4.96116e-4,2016
Sagaing,Monywa,Pale,3640,673174,0.00540722,2016
Magway,Pakokku,Myaing,2,4848,4.12541e-4,2016
Sagaing,Monywa,Yinmabin,0,24038,0,2016
Sagaing,Monywa,Budalin,0,4327,0,2016
Sagaing,Monywa,Monywa,0,709,0,2016
Sagaing,Monywa,Salingyi,0,1731,0,2016
Magway,Pakokku,Yesagyo,0,2253,0,2016
Magway,Pakokku,Pakokku,0,975,0,2016
Mandalay,Myingyan,Nyaungu,0,308,0,2016
Mandalay,Myingyan,Kyaukpadaung,0,76372,0,2016
Magway,Magwe Minbu,Chauk,0,338,0,2016
Magway,Minbu,Salin,340,464085,7.32624e-4,2016
Magway,Magwe Minbu,Yenangyaung,0,111,0,2016
Magway,Magwe Minbu,Magwe,0,150,0,2016
Magway,Minbu,Minbu (Sagu),0,93038,0,2016
Magway,Minbu,Pwinbyu,15,209815,7.15e-5,2016
Magway,Minbu,Sidoktaya,5593,2863453,0.001953236,2016
Magway,Minbu,Ngape,15783,880920,0.017916496,2016
Magway,Thayetmyo,Minhla,10184,720876,0.014127256,2016
Magway,Thayetmyo,Mindon,5163,2155693,0.002395053,2016
Magway,Thayetmyo,Sinbaungwe (Tantabin),83,191828,4.32679e-4,2016
Magway,Thayetmyo,Thayet,72,131013,5.49564e-4,2016
Magway,Thayetmyo,Kama,140,608776,2.2997e-4,2016
Rakhine,Thandwe,Taungup,13486,5478524,0.002461612,2016
Rakhine,Thandwe,Arakan (Sandoway),9211,4649772,0.001980957,2016
Bago,Pyay,Padaung,1043,1760537,5.92433e-4,2016
Bago,Pyay,Shwedaung,176,50887,0.003458644,2016
Ayeyarwady,Hinthada,Kyangin,328,470713,6.96815e-4,2016
Ayeyarwady,Hinthada,Myanaung,1736,694854,0.002498367,2016
Ayeyarwady,Hinthada,Ingapu,1433,875065,0.001637593,2016
Rakhine,Thandwe,Gwa,6595,3113144,0.002118437,2016
Rakhine,Kyaunkpyu,Man Aung,247,252183,9.79447e-4,2016
Rakhine,Kyaunkpyu,Ramree,2213,917803,0.002411193,2016
Ayeyarwady,Bassein,Bassein West,15575,1121269,0.013890512,2016
Ayeyarwady,Bassein,Thabaung,8590,1591547,0.005397264,2016
Ayeyarwady,Hinthada,Lemyethna,2694,585055,0.004604695,2016
Ayeyarwady,Bassein,Yegyi,1353,453532,0.002983251,2016
Ayeyarwady,Bassein,Kyonpyaw,1,87870,1.14e-5,2016
Ayeyarwady,Bassein,Kyaunggon,2,20394,9.81e-5,2016
Ayeyarwady,Myoungmya,Einme,0,32902,0,2016
Ayeyarwady,Myoungmya,Moulmeingyun,0,10347,0,2016
Ayeyarwady,Maubin,Pantanaw,423,136447,0.003100105,2016
Ayeyarwady,Pharpon,Kyaiklat,0,24235,0,2016
Ayeyarwady,Maubin,Ma-Ubin,22,20191,0.001089594,2016
Ayeyarwady,Maubin,Irrawaddy,0,25431,0,2016
Ayeyarwady,Maubin,Yandoon,14,58093,2.40993e-4,2016
Ayeyarwady,Maubin,Danubyu,26,46895,5.5443e-4,2016
Yangon,Yangon-N,Taikkyi,1,29022,3.45e-5,2016
Ayeyarwady,Hinthada,Henzada,0,76335,0,2016
Ayeyarwady,Hinthada,Danubyu,53,56837,9.32491e-4,2016
Bago,Thayarwady,Minhla,2169,1072069,0.002023191,2016
Ayeyarwady,Hinthada,Zalun,1,40527,2.47e-5,2016
Bago,Thayarwady,Monyo,13,17778,7.31241e-4,2016
Bago,Thayarwady,Tharrawaddy,96,19361,0.004958422,2016
Yangon,Yangon-N,Hmawbi,2047,738893,0.002770361,2016
Yangon,Yangon-N,Hlegu,3685,867395,0.004248353,2016
Bago,Thayarwady,Letpatan,1066,609211,0.001749804,2016
Bago,Pegu,Bago (Pegu),13058,2458344,0.005311706,2016
Bago,Pegu,Kyauktaga,14768,2811773,0.005252202,2016
Bago,Pegu,Daik-U,1616,467487,0.003456781,2016
Bago,Pegu,Kawa,23,15215,0.001511666,2016
Yangon,Yangon-S,Kayan,0,4798,0,2016
Yangon,Yangon-S,Syriam,0,2559,0,2016
Yangon,Yangon-E,Yangon (Rangoon),42,2381,0.017639647,2016
Yangon,Yangon-W,Yangon (Rangoon),19,5167,0.003677182,2016
Yangon,Yangon-N,Htantabin,0,3599,0,2016
Yangon,Yangon-S,Insein,9,11756,7.65567e-4,2016
Yangon,Yangon-S,Kawkhmu,355,185181,0.001917043,2016
Ayeyarwady,Pharpon,Dedaye,0,13432,0,2016
Yangon,Yangon-S,Kungyangon,28,64359,4.3506e-4,2016
Yangon,Yangon-S,Kyauktan,26,3667,0.007090265,2016
Yangon,Yangon-S,Thongwa,0,2050,0,2016
Bago,Pegu,Thanatpin,0,9451,0,2016
Mon,Thaton,Bilin,18507,1877036,0.009859694,2016
Mon,Thaton,Paung,3339,240921,0.013859315,2016
Mon,Mawlamyine,Chaungzon,1555,57547,0.027021391,2016
Mon,Mawlamyine,Moulmein,354,15320,0.02310705,2016
Mon,Mawlamyine,Mudon,11450,257485,0.04446861,2016
Mon,Mawlamyine,Kyaikmaraw,9191,556959,0.016502112,2016
Kayin,Kawkareik,Pa-An,23762,1419591,0.016738624,2016
Mon,Thaton,Thaton,6973,631416,0.011043433,2016
Kayin,Kawkareik,Hlaingbwe,54903,4235041,0.012963983,2016
Mon,Thaton,Kyaikto,13110,871958,0.015035128,2016
Bago,Pegu,Shwegyin,30222,2804952,0.010774516,2016
Kayin,Kawkareik,Papun,165368,8723762,0.018956042,2016
Bago,Pegu,Nyaungiebin,6,21410,2.80243e-4,2016
Bago,Pegu,Waw,29,16993,0.001706585,2016
Bago,Taungoo,Pyu,7121,1819751,0.003913173,2016
Bago,Taungoo,Kyaukki,29393,2323858,0.012648363,2016
Bago,Taungoo,Oktwin,6848,1286045,0.005324853,2016
Bago,Taungoo,Tantabin,113,143523,7.8733e-4,2016
Kayin,Kawkareik,Thandaung,56902,4749629,0.011980304,2016
Kayah,Bawlake,Pasawng,11985,4227571,0.002834961,2016
Kayah,Bawlake,Bawlakhe,21985,2291745,0.009593127,2016
Kayah,Loikaw,Hsataw,12826,2785146,0.004605145,2016
Kayah,Loikaw,Loi-Kaw,10716,753318,0.014225068,2016
Kayah,Loikaw,Dimawhso,4608,628872,0.007327405,2016
Kayah,Loikaw,Phruhso,55242,1775508,0.031113349,2016
Shan,Taunggye,Pekhon,60274,1490498,0.040438833,2016
Bago,Taungoo,Thoungoo,12355,1777331,0.006951434,2016
Bago,Taungoo,Yedashe,21676,2479131,0.008743386,2016
Mandalay,Yamethin,Pyinmana,31428,1787922,0.017577948,2016
Mandalay,Yamethin,Lewe,2169,1354456,0.001601381,2016
Magway,Thayetmyo,Myayde (Aunglan),1141,732273,0.001558162,2016
Bago,Pyay,Paukkaung,5087,992210,0.005126939,2016
Bago,Pyay,Thegon,127,207321,6.12577e-4,2016
Bago,Thayarwady,Nattalin,494,810129,6.09779e-4,2016
Bago,Thayarwady,Okpo,687,695350,9.87992e-4,2016
Bago,Thayarwady,Gyobingauk,1080,413210,0.002613683,2016
Bago,Pyay,Paungde,0,4309,0,2016
Bago,Pyay,Prome,29,16598,0.001747198,2016
Bago,Thayarwady,Zigon,0,10018,0,2016
Magway,Magwe Minbu,Taungdwingyi,452,311124,0.001452797,2016
Magway,Magwe Minbu,Myothit,2,154590,1.29e-5,2016
Naypyitaw,Naypyitaw,Pyinmana,71,2581,0.027508718,2016
Mandalay,Yamethin,Tatkon,5274,1412850,0.00373288,2016
Shan,Taunggye,Pinlaung,38955,2745409,0.014189143,2016
Mandalay,Yamethin,Yamethin,10185,938041,0.010857734,2016
Magway,Magwe Minbu,Natmauk,0,2017,0,2016
Mandalay,Meiktila,Pyawbwe,1794,530877,0.003379314,2016
Mandalay,Meiktila,Thazi,5201,774816,0.006712561,2016
Shan,Taunggye,Ye-Ngan,9205,3292535,0.002795718,2016
Mandalay,Meiktila,Wudwin,26,68050,3.82072e-4,2016
Mandalay,Meiktila,Meiktila,0,268,0,2016
Mandalay,Myingyan,Mahlaing,0,2501,0,2016
Mandalay,Myingyan,Taungtha,0,1322,0,2016
Mandalay,Myingyan,Myingyan,0,766,0,2016
Mandalay,Myingyan,Natogyi,0,1521,0,2016
Sagaing,Sagaing,Ngazun,0,727,0,2016
Sagaing,Sagaing,Myaung,0,257,0,2016
Sagaing,Monywa,Chaung-U,0,1076,0,2016
Sagaing,Sagaing,Myinmu,0,79,0,2016
Sagaing,Monywa,Ayadaw,50,384,0.130208333,2016
Sagaing,Shwebo,Tabayin,62,18864,0.003286684,2016
Sagaing,Shwebo,Wetlet,0,1306,0,2016
Sagaing,Shwebo,Shwebo,0,2448,0,2016
Sagaing,Sagaing,Sagaing,0,2838,0,2016
Mandalay,Kyaukse,Tada-U,0,1418,0,2016
Mandalay,Kyaukse,Singaing,0,35339,0,2016
Mandalay,Mandalay,Amarapura,0,1298,0,2016
Mandalay,Mandalay,Mandalay,0,759,0,2016
Mandalay,Pyin-Oo-Lwin,Madaya,1885,517533,0.00364228,2016
Mandalay,Pyin-Oo-Lwin,Singu,3493,1059228,0.003297685,2016
Mandalay,Mandalay,Patheingyi,5397,469015,0.011507095,2016
Shan,Kyaukme,Nawnghkio,29771,2475471,0.012026398,2016
Mandalay,Mandalay,Maymyo,6590,919092,0.00717012,2016
Mandalay,Kyaukse,Kyaukse,3899,1366996,0.00285224,2016
Mandalay,Kyaukse,Myitha,82,115120,7.123e-4,2016
Shan,Taunggye,Lawksawk,36586,4144348,0.008827927,2016
Shan,Taunggye,Pindaya,95,71922,0.001320875,2016
Shan,Taunggye,Kalaw,3907,585632,0.006671425,2016
Shan,Taunggye,Taunggyi,1707,406002,0.004204413,2016
Shan,Loilen,Mong Kung,71989,6101647,0.01179829,2016
Shan,Kyaukme,Kyaukme,49175,4615178,0.01065506,2016
Shan,Kyaukme,Hsipaw,70284,4373379,0.016070869,2016
Shan,Loilen,Lai-Hka,32097,2042627,0.015713588,2016
Shan,Loilen,Loi Lem,10446,897848,0.011634486,2016
Shan,Loilen,Namsang,43165,2705811,0.015952703,2016
Shan,Taunggye,Ho-Pong,2064,634928,0.003250762,2016
Shan,Loilen,Mong Nai,26557,4093616,0.006487418,2016
Shan,Loilen,Mawkmai,14603,2628229,0.005556213,2016
Shan,Loilen,Langkho,4758,2378539,0.002000388,2016
Shan,Taunggye,Hsi Hseng,7932,710602,0.011162367,2016
Shan,Taunggye,Yawunghwe,3061,568544,0.005383928,2016
Shan,Loilen,Mong Pan,17777,6854533,0.002593466,2016
Shan,Mongsat,Mong Tung,35953,6347206,0.005664382,2016
Shan,Mongsat,Mong Hsat,78806,6353579,0.012403403,2016
Shan,Mongsat,Mong Ping,96653,8145835,0.011865327,2016
Shan,Loilen,Ke-Hsi,48903,2571263,0.019019058,2016
Shan,Loilen,Kunhing,66166,3172299,0.020857429,2016
Shan,Loilen,Mong Hsu,43178,1996640,0.021625331,2016
Shan,Lasho,Mong Yai,53907,2277063,0.023673917,2016
Shan,Lasho,Tangyan,95145,4429685,0.021478954,2016
Shan,Lasho,Pang-Yang,179026,5663100,0.031612721,2016
Shan,Lasho,Man Hpang,89013,1782909,0.049925711,2016
Shan,Lasho,Nampan,96900,1788168,0.054189539,2016
Shan,Kengtung,Mong Yang,37037,2588352,0.014309105,2016
Shan,Kengtung,Mongkhak,32913,2929887,0.011233539,2016
Shan,Kengtung,Keng Tung,58296,5831836,0.009996166,2016
Shan,Mongphat,Mong Hpayak,16891,2657113,0.006356899,2016
Shan,Tarchilaik,Tachilek,74189,3984122,0.018621167,2016
Shan,Mongphat,Mong Yawng,55105,5853840,0.009413479,2016
Kayin,Myawady,Myawadi,55787,3497212,0.01595185,2016
Kayin,Hpa-an,Kawkareik,4689,1317362,0.003559386,2016
Kayin,Hpa-an,Kya-In Seikkyi,146560,9289338,0.015777228,2016
Tanintharyi,Dawei,Tavoy,60852,8466131,0.007187699,2016
Tanintharyi,Mergui,Tenasserim,209989,14972035,0.014025415,2016
Tanintharyi,Dawei,Thayetchaung,16664,2491164,0.006689242,2016
Tanintharyi,Mergui,Palaw,35574,2491285,0.014279378,2016
Tanintharyi,Dawei,Launglon,3110,690083,0.004506704,2016
Tanintharyi,Dawei,Yebyu,46924,4667205,0.010053983,2016
Mon,Mawlamyine,Ye,38535,2863754,0.013456114,2016
Mon,Mawlamyine,Thanbyuzayat,14237,743340,0.019152743,2016
Ayeyarwady,Pharpon,Pyapon,134,19392,0.006910066,2016
Ayeyarwady,Pharpon,Bogale,838,239126,0.003504429,2016
Tanintharyi,Mergui,Mergui,60592,5595532,0.01082864,2016
Tanintharyi,Kawthoung,Bokpyin,130827,7611073,0.017189035,2016
Kachin,Putao,Nogmung,2558,7756426,3.29791e-4,2016
Kachin,Putao,Khawbude,11124,7109674,0.001564629,2016
Kachin,Putao,Machanbaw,3416,3996522,8.54743e-4,2016
Kachin,Myitkyina,Hsawlaw,16249,4348848,0.003736392,2016
Kachin,Myitkyina,Chipwi,23487,4093071,0.005738234,2016
Kachin,Putao,Sumpranbum,23008,9405444,0.002446243,2016
Kachin,Myitkyina,Njangyang,30008,6553019,0.004579263,2016
Kachin,Myitkyina,Waingmaw,75719,5889827,0.012855895000000001,2016
Shan,Lasho,Pangwaum,53729,1237355,0.043422462,2016
